id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
aeed3bce-d651-4979-abc0-27495f10acb8,Mortality for AIDS-,50%,90%,90%,100%,3,single,,Social & Preventive Medicine,
7464f3c3-7fe7-4b45-b7f4-afda3e7024de,All are defences against medical negligence except,Calculated risk doctrine,Contributary negligence,Vicarious liability,Loco parentis,3,multi,Defences against medical negligence Calculated risk doctrine Contributary negligence Vicarious liability Corporate negligence Products liability Medical maloccurence Therapeutic misadventures Error in judgement Res indicata Res judicata Composite negligence Ref: FORENSIC MEDICINE AND TOXICOLOGY Dr PC IGNATIUS THIRD EDITION PAGE 382,Forensic Medicine,Medical Jurisprudence
cf5bbc40-68d7-4d92-bd07-811efbdc7d79,A male patient presented with winging of scapula following a trauma. Nerve involved in this lesion is:,Nerve supplying serratus anterior,Pectoral nerve,Subscapular nerve,Ulnar nerve,0,single,"Long thoracic nerve (C5-C7) descends posteriorly to the roots of the plexus and the axillary aery and along the lateral surface of the serratus anterior muscle, with the lateral thoracic aery, while supplying the muscle. Injury to the long thoracic nerve results in paralysis of the serratus anterior muscle. This presents with the medial border of the scapula sticking straight out of the back (winged scapula). Ref: Moon D.A., Foreman K.B., Albeine K.H. (2011). Chapter 30. Shoulder and Axilla. In D.A. Moon, K.B. Foreman, K.H. Albeine (Eds), The Big Picture: Gross Anatomy.",Anatomy,
c09f5be6-36e9-479e-b780-ee16db640cdc,Macrosomia is -,Large size baby,Big mouth,Large head,Large tongue,0,single,Ans. is 'a' i.e.. Large size babyMacrosomia :-o Condition where baby is large before birth.Factors causing Macrosomia :-1. Mother having diabetes2. Mother having gestational diabetes3. Obese mother.,Pediatrics,New Born Infants
2fe03628-80be-4bc1-8102-69cb882bd963,Adductor canal lies beneath the -,Adductor longus,Adductor magnus,Sartorius,Vastus medialis,2,single,"On the medial aspect of middle third of thigh, there is an intermuscular cleft known as adductor canal, which lies beneath the Sartorius muscle. This contains 
-        Femoral artery
-        Femoral vein
-        Nerve to vastus medialis
-        Posterior division of obturator nerve (Occasional)
-        Descending genicular artery
-        Saphenous nerve",Anatomy,
0a2610e2-9d18-40bb-87c1-0e072d317851,Pathogenic feature of malignant hypeension is,Fibrinoid necrosis,Papillary necrosis,Hard exudate,All,0,multi,"Fibrinoid necrosis is a specific pattern of irreversible, uncontrolled cell death that occurs when antigen-antibody complexes are deposited in the walls of blood vessels along with fibrin. It is common in the immune-mediated vasculitides which are a result of type III hypersensitivity. Fibrinoid is limited to small blood vessels. Typically, it involves small aeries, . The walls of necrotic vessels or glomeruli are impregnated with Refer robbins 9/e p939",Pathology,Urinary tract
b8248755-a048-40ed-bdb3-1987bf5aa604,A pilot in Sukhoi aircraft is experiencing negative G Which of the following physiological events will manifest in such situation?,The hydrostatic pressure in veins of lower limb increases,The cardiac output decreases,Black out occurs,The cerebral aerial pressure rises,3,single,"during acceleration downward, force acting toward the head (negative g) increases aerial pressure at head level. But intracranial pressure also rises, so that the vessels are suppoed and do not rupture. The cerebral vessels are protected during the straining associated with defecation or delivery in the same way. If the body is accelerated upward (positive g), blood moves toward the feet and aerial pressure at the level of the head decreases Ref: Ganong's Review of Medical Physiology Twenty-Third Edition Page No:575",Physiology,Cardiovascular system
a60b59c9-c053-4fd4-a02d-13ea52320d66,What type of hypersensitivity reaction is seen in myasthenia gravis?,Type 1 hypersensitivty reaction,Type 2 hypersensitivty reaction,Type 3 hypersensitivty reaction,Type 4 hypersensitivty reaction,1,single,"Type 2 hypersensitivity reactions: My - Myasthenia gravisBlood - blood transfusion reactionsGroup- Goodpasture syndrome and Graves diseaseIs - Insulin resistant DM, ITPR - Rheumatic feverH - hyperacute graft rejectionPositive - pernicious anaemia & pemphigus vulgaris Ref : Ananthanarayana textbook of Microbiology 9th edition Pgno : 162,165",Microbiology,Immunology
f234a3c9-dded-4e95-ac04-33be2d8067f2,All are contents of femoral triangle except,Femoral aery,Femoral vein,Superficial inguinal lymph nodes,Nerve to pectineus,2,multi,"FEMORAL TRIANGLE:- Triangular depression on front of the upper one third of the thigh immediately below the inguinal ligament. BOUNDARIES:-1. Laterally: medial border of Saorius.2. Medially: medial border of adductor longus.3. Base: inguinal ligament.4. Apex: directed downwards.formed by the point where the medial and lateral boundaries cross.apex is continuous with the adductor canal.5. Roof: skin,superficial fascia and deep fascia. Superficial fascia contains superficial inguinal lymph nodes,femoral branch of genitofemoral nerve, branches of ilioinguinal nerve, superficial branches of the femoral aery with accompanying veins and the upper pa of the great saphenous vein.6. Floor: medially by adductor longus and pectineus, and laterally by the psoas major and iliacus. CONTENTS:-1. Femoral aery and its branches.- Superficial branches-superficial external pudendalSuperficial epigastric Superficial circumflex iliac Deep branches-profunda femoris, muscular branches and deep external pudendal 2. Femoral vein and its tributaries 3. Femoral sheath 4. Femoral nerve 5. Nerve to pectineus6. Femoral branch of genitofemoral nerve.7. Lateral cutaneous nerve of thigh.8. Deep inguinal lymph nodes. Vein is medial to aery (base)Vein posteromedial to aery (apex) {Reference:BDC 6E pg no. 45}",Anatomy,Lower limb
bae71788-5361-4bf1-966f-788d7548bd69,Osmotic fragility of RBCs are increased in:,Hereditary Spherocytosis,Sickle cell anemia,Thalessemia,PNH,0,single,"Ans: A (Hereditary Spherocytosis) Ref: Robbins Pathologic Basis of Disease, 8th editionExplanation:""In two thirds of the patients with Hereditary Spherocytosis, the red cells are abnormally sensitive to osmotic lysis when incubated in hypotonic salt solutions. which causes the influx of water into spherocytes with little margin for expansion ""Ref: Robbins.Hereditary Spherocytosis (HS)This inherited disorder is caused by intrinsic defects in the red cell membrane skeleton.Red blood cells are spheroid, less deformable, and vulnerable to splenic sequestration and destruction.Majority of cases are autosomal dominant (75%).PathogenesisThe remarkable elasticity and durability of the normal red cell are attributable to the physicochemical properties of its specialized membrane skeleton which lies closely apposed to the internal surface of the plasma membrane.Its chief protein component, spectrin, consists of two polypeptide chains, a and b. which form intertwined (helical) flexible heterodimers.The ""head"" regions of spectrin dimers selfassociate to form tetramers, while the ""tails"" associate with actin oligomers.Each actin oligomer can bind multiple spectrin tetramers. thus creating a two-dimensional speetrin-aetin skeleton that is connected to the ceil membrane by two distinct interactions.The first, involving the proteins ankyrin and band 4.2. binds spectrin to the transmembrane ion transporter, band 3.The second, involving protein 4.1. binds the ""tail"" of spectrin to another transmembrane protein, glycophorin A,HS is caused by diverse mutations that lead to an insufficiency of membrane skeletal components.The life span of the affected red cells is decreased on average to 10 to 20 days (Normal -120 days)The pathogenic mutations most commonly affect ankyrin. band 3. spectrin, or band 4.2.Young HS red cells are normal in shape, but the deficiency of membrane skeleton reduces the stability of the lipid hiiayer, leading to the loss of membrane fragments as red cells age in the circulation.The loss of membrane relative to cytoplasm ""forces"" the cells to assume the smallest possible diameter for a given volume, namely, a sphere.The invariably beneficial effects of splenectomy prove that the spleen has a cardinal role in the premature demise of spherocytes.Normal red cells must undergo extreme deformation to leave the cords of Billroth and enter the sinusoids.Because of their spheroidal shape and reduced deformability, the hapless spherocytes are trapped in the splenic cords, where they provide a happy meal for phagocytes.After splenectomy the spherocytes persist, but the anemia is correctedMorphologyThe most specific morphologic finding is spherocytosis, apparent on smears as abnormally small, dark-staining (hyperchromic) red cells lacking the central zone of pallor.Spherocytosis is distinctive but not pathognomonic, since other forms of membrane loss, such as in autoimmune hemolytic anemias, also cause the formation of spherocytes.Other features are common to all hemolytic anemias. These include:ReticulocytosisMarrow erythroid hyperplasiaHemosiderosisMild jaundice.Cholelithiasis (pigment stones - 40% to 50% cases)Moderate splenic enlargementsSplenomegaly results from congestion of the cords of Billroth and increased numbers of phagocytes needed to clear the spherocytes.Clinical FeaturesThe diagnosis is based on family history, hematologic findings, and laboratory evidence.In two thirds of the patients the red cells are abnormally sensitive to osmotic lysis when incubated in hypotonic salt solutions, which causes the influx of water into spherocytes with little margin for expansion.HS red cells also have an increased mean cell hemoglobin concentration, due to dehydration caused by the loss of K+ and H2O.The characteristic clinical features are anemia, splenomegaly, and jaundice.The generally stable clinical course is sometimes punctuated by aplastic crises, usually triggered by an acute parvovirus infection.Parvovirus infects and kills red cell progenitors, causing red cell production to cease until an effective immune response commences, generally in 1 to 2 weeks.Because of the reduced life span of HS red cells, cessation of erythropoiesis for even short time periods leads to sudden worsening of the anemia.Transfusions may be necessary to support the patient until the immune response clears the infection.Hemolytic crises are produced by intercurrent events leading to increased splenic destruction of red cells (e.g., infectious mononucleosis); these are clinically less significant than aplastic crises.Gallstones, found in many patients, can also produce symptoms.Splenectomy treats the anemia and its complications, but brings with it the risk of sepsis. (See the following Figure)",Pathology,Blood
701ef3cc-56f9-478b-95ac-bb7d421d406f,Which drug should be avoided in the management of traumatic hyphema in a dark race individual?,Timolol,Acetazolamide,Atropine,Steroids,1,single,Traumatic hyphema presents with raised intraocular pressure.Timolol will help to control raised IOP. Atropine will provide cycloplegic action and will provide relief from pain. Steroids will help to prevent rebleed. Acetazolamide is not given in dark race patients due to risk of sickling as a result of metabolic acidosis caused by acetazolamide.,Ophthalmology,Investigation in ophthalmology and miscellaneous topics
76432d90-4acf-4a2c-bd03-e1f16095dcd2,The commonest organism causing cellulitis is :,Streptococcus pyogenses.,Streptococcus faecalis.,Streptococcus viridans.,Microraerophilic streptococci.,0,single,"Ans. is 'a' Streptococcus pyogenes There is slight confusion on this one. Actually Harrison differs from all the other standard text books.In Harrison staph aureus is mentioned first while in all other books streptococcus pyogenes is mentioned first, but none of the books clearly states the most common organism causing cellulitisSee page No. 823 15th/e HarrisonPage No. 91 23rd/e BaileyPage No. 599 22nd/e Jawetz * A.P.I. medicine is a bit more clear and states that- ""Cellulitis is caused mainly by hemolytic streptococci""So I am in favour of strepto pyogenes till I find any further reference.",Microbiology,Streptococci
